YEAR,1_SELF_EMPLOY,2_NUM_OF_EMPLOYEES,3_TECH_ORG,4_MH_BEN_PROVIDED,5_AWARE_OF_MH_BENEFITS,6_EMPLOY_FORMALLY_DISCUSS_MH,7_EMPLOY_OFFER_RESOURCES,8_ANONIMITY_PROTECT,9_COMFORT_DISCUSS_SUPERVISOR,10_EVER_DISUSS_MH_w_EMPLOY,11_IMPORTANCE_EMPLOY_PHYS_HEALTH,12_IMPORTANCE_EMPLOY_MENTAL_HEALTH,13_IF_DIAGNOSED_MH_REVEAL_COWORK_EMPLOYEES,14_IF_REVEAL_DISORDER_HOW_IMPACT_RELATIONSHIP,15_CURRENT_MH_DISORDER,16_DIAGNOSED_MH_DISORDER,17_DISORDER_INTERFERE_WITH_WORK_WHEN_TREATED,18_DISORDER_INTERFERE_WITH_WORK_WHEN_NOT_TREATED,19_TECH_SUPPORT_EMPLOYEE_w_MH_DISORDER,20_AGE,21_GENDER,22_COUNTRY,23_STATE,24_RACE,25_COUNTRY_2
2020,1,,,,,,,,,,,,"No, because it would impact me negatively",Negatively,Yes,Yes,Rarely,Often,3,42,female,United States of America,South Dakota,White,United States of America
2020,1,,,,,,,,,,,,"No, because it would impact me negatively",Not applicable to me,Yes,Yes,Sometimes,Often,2,54,male,United States of America,California,White,United States of America
2020,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,2,40,Female,Canada,,,Canada
2020,1,,,,,,,,,,,,"No, because it would impact me negatively",Not applicable to me,Yes,Yes,Sometimes,Often,1,36,Female,United States of America,California,White,United States of America
2020,1,,,,,,,,,,,,"No, because it doesn't matter",Negatively,Yes,Yes,Rarely,Sometimes,5,30,male,Australia,,,Australia
2020,1,,,,,,,,,,,,"No, because it doesn't matter",Negatively,Yes,Yes,Never,Rarely,2,22,male,Mongolia,,,Mongolia
2020,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Yes,Yes,Sometimes,Often,3,21,Female,United States of America,Illinois,White,United States of America
2020,1,,,,,,,,,,,,"No, because it would impact me negatively",Not applicable to me,Yes,Yes,Never,Never,1,46,male,United States of America,New York,White,United States of America
2020,1,,,,,,,,,,,,"No, because it would impact me negatively",I'm not sure,No,,Not applicable to me,Not applicable to me,3,63,Male,United Kingdom,,,United Kingdom
2020,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Yes,Yes,Sometimes,Often,2,20,Male,Cameroon,,,Cameroon
2020,1,,,,,,,,,,,,"Yes, always",No change,No,,Rarely,Rarely,3,24,mail,Pakistan,,,Pakistan
2020,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Don't Know,,Sometimes,Not applicable to me,3,44,Male,Brazil,,,Brazil
2020,1,,,,,,,,,,,,"No, because it would impact me negatively",Negatively,Possibly,,Often,Often,1,35,male,India,,,India
2020,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,2,30,Female,Australia,,,Australia
2020,1,,,,,,,,,,,,"Sometimes, if it comes up",No change,Possibly,,Rarely,Often,4,23,Female,Russia,,,Russia
2020,0,More than 1000,0,Yes,No,Yes,Yes,I don't know,Yes,0,4,4,,,Possibly,,Sometimes,Sometimes,4,26,male,United States of America,Massachusetts,White,United States of America
2020,0,500-1000,1,No,No,I don't know,Yes,I don't know,Maybe,0,8,8,,,Don't Know,,Never,Never,3,32,Male,India,,,India
2020,0,25-Jun,1,I don't know,No,No,No,I don't know,No,0,4,2,,,Possibly,,Rarely,Sometimes,3,34,Male,United States of America,Washington,More than one of the above,United States of America
2020,0,26-100,1,Yes,Yes,I don't know,I don't know,I don't know,Yes,1,8,8,,,Yes,Yes,Sometimes,Often,4,44,female,United States of America,Florida,White,United States of America
2020,0,500-1000,1,No,No,No,Yes,Yes,No,0,8,6,,,Possibly,,Often,Often,3,33,M,India,,,India
2020,0,More than 1000,1,Yes,No,Yes,Yes,Yes,Maybe,1,8,8,,,Yes,Yes,Sometimes,Often,3,38,Male,Philippines,,,Philippines
2020,0,More than 1000,0,I don't know,No,No,No,Yes,Yes,0,10,0,,,Yes,Yes,Rarely,Rarely,4,45,m,United States of America,Georgia,Asian,United States of America
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,Maybe,0,9,9,,,No,,Not applicable to me,Not applicable to me,4,27,F,India,,,India
2020,0,26-100,1,I don't know,No,I don't know,No,Yes,Maybe,0,5,5,,,Don't Know,,Not applicable to me,Never,3,21,male,Sri Lanka,,,Sri Lanka
2020,0,More than 1000,1,I don't know,No,No,No,I don't know,No,0,8,4,,,Possibly,,Not applicable to me,Not applicable to me,3,30,Female,United States of America,Washington,Asian,United States of America
2020,0,More than 1000,0,I don't know,No,No,No,Yes,Yes,0,10,9,,,No,,Often,Often,3,44,Male,India,,,India
2020,0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,No,0,6,5,,,Possibly,,Often,Often,2,32,Male,Brazil,,,Brazil
2020,0,More than 1000,1,Yes,No,Yes,Yes,Yes,No,0,8,8,,,No,,Rarely,Often,3,39,f,India,,,India
2020,0,100-500,0,No,Yes,No,No,I don't know,No,0,5,4,,,Yes,Yes,Often,Often,3,27,Woman,Poland,,,Poland
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,I don't know,Yes,1,8,7,,,Yes,Yes,Sometimes,Often,3,34,Male,United States of America,New York,,United States of America
2020,0,26-100,1,No,No,No,No,I don't know,No,0,8,3,,,No,,Not applicable to me,Not applicable to me,1,30,male,Taiwan,,,Taiwan
2020,0,26-100,1,No,N/A,No,No,I don't know,No,0,5,3,,,Possibly,,Sometimes,Often,1,24,Male,Australia,,,Australia
2020,0,More than 1000,1,Not eligible for coverage / NA,No,No,I don't know,I don't know,No,0,8,5,,,No,,Not applicable to me,Not applicable to me,2,50,Male,India,,,India
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,I don't know,Yes,0,8,7,,,No,,Not applicable to me,Not applicable to me,2,27,Male,United States of America,New Mexico,White,United States of America
2020,0,100-500,1,Yes,No,Yes,I don't know,Yes,No,0,6,5,,,Possibly,,Rarely,Often,2,28,Male,United Kingdom,,,United Kingdom
2020,0,More than 1000,1,I don't know,No,No,No,I don't know,No,0,6,7,,,No,,Not applicable to me,Not applicable to me,3,27,female,India,,,India
2020,0,500-1000,1,I don't know,No,No,No,Yes,Maybe,0,10,7,,,Yes,Yes,Never,Sometimes,1,34,Male,United States of America,New York,White,United States of America
2020,0,100-500,1,No,No,No,No,I don't know,No,0,7,6,,,Don't Know,,Sometimes,Sometimes,3,42,M,India,,,India
2020,0,500-1000,1,Yes,Yes,Yes,Yes,No,Maybe,0,8,8,,,Yes,No,Sometimes,Sometimes,5,22,,Indonesia,,,Indonesia
2020,0,100-500,1,No,No,No,No,No,No,0,4,0,,,Possibly,,Sometimes,Often,1,28,female,India,,,India
2020,0,26-100,1,Yes,Yes,Yes,Yes,Yes,Yes,0,8,8,,,No,,Not applicable to me,Not applicable to me,3,36,Male,United States of America,District of Columbia,Asian,United States of America
2020,0,More than 1000,0,No,Yes,Yes,No,I don't know,No,0,3,3,,,Possibly,,Sometimes,Often,2,41,Male,India,,,India
2020,0,25-Jun,1,Yes,Yes,No,No,I don't know,Maybe,1,7,4,,,Yes,Yes,Sometimes,Often,3,30,male,United States of America,Washington,White,United States of America
2020,0,100-500,0,I don't know,No,Yes,Yes,Yes,Maybe,0,9,9,,,Don't Know,,Not applicable to me,Not applicable to me,3,34,male,Australia,,,Australia
2020,0,More than 1000,0,I don't know,No,Yes,No,I don't know,No,0,5,3,,,Possibly,,Sometimes,Often,3,23,female,Germany,,,Germany
2020,0,More than 1000,0,No,N/A,No,No,I don't know,Maybe,0,3,4,,,Don't Know,,Not applicable to me,Not applicable to me,2,29,female,Brazil,,,Brazil
2020,0,500-1000,0,Yes,Yes,No,Yes,Yes,No,0,6,5,,,No,,Never,Sometimes,3,58,male,United States of America,Indiana,White,United States of America
2020,0,100-500,0,I don't know,No,No,No,I don't know,Maybe,0,7,5,,,Don't Know,,Not applicable to me,Not applicable to me,3,40,Male,Netherlands,,,Netherlands
2020,0,100-500,1,Not eligible for coverage / NA,No,No,No,I don't know,No,1,7,2,,,Yes,Yes,Often,Often,2,32,Male,Chile,,,United States of America
2020,0,100-500,1,I don't know,No,I don't know,I don't know,I don't know,Maybe,0,7,7,,,Possibly,,Not applicable to me,Often,2,30,Male,Portugal,,,Portugal
2020,0,500-1000,0,Yes,Yes,Yes,Yes,I don't know,Yes,1,7,7,,,Yes,Yes,Never,Never,4,33,FEMALE,United States of America,Michigan,White,United States of America
2020,0,26-100,0,I don't know,No,No,Yes,Yes,Yes,1,4,6,,,No,,Not applicable to me,Not applicable to me,3,22,f,Netherlands,,,Netherlands
2020,0,More than 1000,1,Yes,No,I don't know,Yes,Yes,Maybe,0,10,6,,,Possibly,,Rarely,Rarely,3,30,F,United States of America,Massachusetts,Asian,United States of America
2020,0,25-Jun,1,No,N/A,No,No,No,No,1,0,0,,,Yes,Yes,Rarely,Sometimes,1,34,Male,South Africa,,,South Africa
2020,0,25-Jun,0,Yes,No,Yes,Yes,I don't know,Yes,1,5,5,,,Possibly,,Not applicable to me,Not applicable to me,3,44,Male,United States of America,Indiana,White,United States of America
2020,0,26-100,1,Yes,Yes,No,I don't know,I don't know,Maybe,1,7,5,,,Yes,Yes,Rarely,Often,2,30,Male,United States of America,Illinois,White,United States of America
2020,0,100-500,0,Yes,Yes,Yes,Yes,Yes,No,0,7,5,,,Yes,Yes,Often,Often,3,39,Male,United States of America,New York,White,United States of America
2020,0,500-1000,1,Yes,Yes,No,No,I don't know,Maybe,0,3,3,,,Don't Know,,Not applicable to me,Not applicable to me,4,48,M,India,,,India
2020,0,26-100,0,I don't know,No,No,No,I don't know,No,0,7,4,,,Possibly,,Not applicable to me,Sometimes,2,26,Male,United States of America,Tennessee,White,United States of America
2020,0,26-100,0,I don't know,Yes,No,Yes,Yes,Maybe,0,2,5,,,Possibly,,Sometimes,Sometimes,3,28,female,Germany,,,Germany
2020,0,More than 1000,1,Yes,No,I don't know,I don't know,Yes,Yes,0,6,5,,,Possibly,,Sometimes,Often,2,36,Male,United States of America,Alaska,White,United States of America
2020,0,25-Jun,1,I don't know,No,No,No,I don't know,Maybe,0,5,0,,,No,,Not applicable to me,Not applicable to me,3,37,Male,Canada,,,Canada
2020,0,More than 1000,1,Yes,Yes,No,I don't know,I don't know,Maybe,1,6,2,,,Yes,Yes,Often,Often,1,42,Male,United States of America,Washington,White,United States of America
2020,0,More than 1000,1,Yes,Yes,No,No,I don't know,No,0,5,3,,,Don't Know,,Not applicable to me,Sometimes,2,31,Male,Brazil,,,Brazil
2020,0,More than 1000,0,I don't know,N/A,No,I don't know,I don't know,Yes,0,7,5,,,No,,Not applicable to me,Not applicable to me,3,22,male,Spain,,,Spain
2020,0,100-500,1,I don't know,No,No,No,No,No,0,8,5,,,Yes,Yes,Rarely,Sometimes,2,40,male,Spain,,,Spain
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,No,0,10,9,,,No,,Not applicable to me,Not applicable to me,4,50,M,United States of America,Florida,I prefer not to answer,United States of America
2020,0,More than 1000,1,I don't know,No,Yes,I don't know,I don't know,Maybe,0,8,6,,,No,,Not applicable to me,Not applicable to me,3,31,female,India,,,India
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,Yes,1,8,7,,,Yes,Yes,Rarely,Often,3,29,"female, she/her",Canada,,,Canada
2020,0,100-500,0,No,No,No,No,I don't know,No,0,7,5,,,Possibly,,Sometimes,Sometimes,2,40,Male,India,,,India
2020,0,More than 1000,0,No,No,No,No,I don't know,Maybe,0,7,3,,,Possibly,,Sometimes,Often,3,33,female,Canada,,,Canada
2020,0,26-100,1,I don't know,No,I don't know,No,I don't know,No,0,5,5,,,No,,Not applicable to me,Not applicable to me,3,29,Male,Sweden,,,Sweden
2020,0,More than 1000,1,I don't know,No,Yes,Yes,I don't know,Maybe,1,6,6,,,No,,Not applicable to me,Not applicable to me,4,27,female,United States of America,Massachusetts,White,United States of America
2020,0,More than 1000,1,Yes,Yes,Yes,I don't know,Yes,Maybe,0,8,9,,,Yes,Yes,Rarely,Often,3,36,Male,United States of America,Washington,White,United States of America
2020,0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Maybe,0,5,4,,,Possibly,,Not applicable to me,Sometimes,3,33,Female,United States of America,Maine,White,United States of America
2020,0,25-Jun,1,I don't know,N/A,No,No,I don't know,No,0,8,2,,,Possibly,,Rarely,Often,1,40,Male,Sweden,,,Sweden
2020,0,26-100,1,Yes,Yes,Yes,Yes,Yes,Yes,1,7,7,,,No,,Not applicable to me,Not applicable to me,3,42,Male,Canada,,,Canada
2020,0,500-1000,1,I don't know,No,No,I don't know,I don't know,Maybe,1,4,4,,,Possibly,,Often,Often,3,31,Male,United Kingdom,,,United Kingdom
2020,0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Yes,0,10,7,,,Possibly,,Not applicable to me,Sometimes,4,35,female,Mongolia,,,Mongolia
2020,0,More than 1000,0,Yes,Yes,Yes,Yes,Yes,Maybe,0,8,8,,,Possibly,,Sometimes,Often,3,46,male,United States of America,Florida,White,United States of America
2020,0,100-500,1,Yes,Yes,Yes,I don't know,I don't know,Yes,1,9,7,,,Yes,Yes,Rarely,Often,2,54,female,United States of America,Maryland,White,United States of America
2020,0,500-1000,0,I don't know,No,No,No,I don't know,Maybe,0,5,5,,,No,,Not applicable to me,Not applicable to me,3,33,Male,India,,,India
2020,0,100-500,1,No,No,No,No,No,No,0,7,2,,,No,,Not applicable to me,Not applicable to me,3,40,Female,India,,,India
2020,0,100-500,0,I don't know,No,Yes,Yes,Yes,Yes,0,9,6,,,Don't Know,,Not applicable to me,Not applicable to me,4,23,Female,Serbia,,,Serbia
2020,0,500-1000,1,I don't know,No,No,No,I don't know,Maybe,0,5,4,,,Possibly,,Not applicable to me,Often,2,32,Male,United States of America,Massachusetts,White,United States of America
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,No,0,8,8,,,Possibly,,Rarely,Often,3,26,Woman,United States of America,California,Asian,United States of America
2020,0,More than 1000,0,Yes,No,Yes,No,Yes,Yes,0,9,8,,,No,,Not applicable to me,Never,4,30,Male,Germany,,,Germany
2020,0,More than 1000,1,No,N/A,Yes,I don't know,I don't know,Maybe,0,6,6,,,No,,Often,Sometimes,5,30,Male,India,,,India
2020,0,26-100,1,Yes,No,Yes,No,Yes,Maybe,1,9,7,,,Yes,Yes,Sometimes,Often,3,44,male,United States of America,Arizona,White,United States of America
2020,0,100-500,1,Not eligible for coverage / NA,No,I don't know,I don't know,I don't know,No,0,8,5,,,No,,Not applicable to me,Not applicable to me,2,37,Male,United States of America,Oregon,White,United States of America
2020,0,More than 1000,1,I don't know,No,No,No,No,Yes,0,5,5,,,Don't Know,,Rarely,Rarely,2,37,Male,India,,,India
2020,0,500-1000,1,Yes,No,Yes,No,I don't know,No,0,5,2,,,Don't Know,,Not applicable to me,Not applicable to me,2,29,Female,Brazil,,,Brazil
2020,0,26-100,1,Yes,No,No,No,I don't know,Yes,0,8,8,,,No,,Never,Sometimes,4,39,male,United States of America,Texas,White,United States of America
2020,0,25-Jun,1,I don't know,N/A,No,I don't know,I don't know,Maybe,1,10,10,,,Yes,Yes,Sometimes,Often,4,20,Male,Spain,,,Spain
2020,0,100-500,1,I don't know,No,No,I don't know,I don't know,No,0,0,0,,,Don't Know,,Not applicable to me,Not applicable to me,2,44,Male,United States of America,Tennessee,White,United States of America
2020,0,26-100,1,No,Yes,No,No,No,No,0,5,2,,,Don't Know,,Not applicable to me,Sometimes,2,23,male,Egypt,,,Egypt
2020,0,More than 1000,1,Yes,No,Yes,Yes,Yes,Yes,0,10,10,,,No,,Not applicable to me,Not applicable to me,3,22,Female,United States of America,Washington,Asian,United States of America
2020,0,More than 1000,1,I don't know,No,No,Yes,I don't know,No,0,8,8,,,No,,Not applicable to me,Not applicable to me,3,31,female,United States of America,Washington,Asian,United States of America
2020,0,26-100,0,Yes,Yes,Yes,Yes,Yes,Maybe,0,7,6,,,Yes,Yes,Sometimes,Often,4,59,male,United States of America,Utah,White,United States of America
2020,0,More than 1000,0,No,N/A,Yes,Yes,Yes,No,0,10,10,,,No,,Not applicable to me,Not applicable to me,3,30,Female,India,,,United States of America
2020,0,26-100,0,Yes,Yes,Yes,No,Yes,Yes,0,6,7,,,Yes,Yes,Rarely,Often,4,48,F,United States of America,Indiana,White,United States of America
2020,0,More than 1000,1,I don't know,No,I don't know,I don't know,Yes,No,0,8,2,,,Don't Know,,Sometimes,Sometimes,3,30,female,India,,,India
2020,0,More than 1000,1,Yes,Yes,No,No,Yes,No,0,7,4,,,No,,Not applicable to me,Not applicable to me,4,23,male,Germany,,,Germany
2020,0,500-1000,0,Yes,No,No,No,Yes,No,0,5,3,,,No,,Not applicable to me,Not applicable to me,3,27,Male,United States of America,California,Asian,United States of America
2020,0,26-100,1,I don't know,No,No,No,I don't know,No,0,7,5,,,Possibly,,Sometimes,Often,3,53,female,United States of America,Washington,White,United States of America
2020,0,500-1000,0,I don't know,N/A,No,I don't know,I don't know,Maybe,0,7,6,,,No,,Not applicable to me,Not applicable to me,3,62,Male,United States of America,New York,White,United States of America
2020,0,More than 1000,1,Yes,Yes,No,I don't know,I don't know,Maybe,0,7,7,,,Possibly,,Often,Often,2,32,mostly male,United States of America,Vermont,White,United States of America
2020,0,More than 1000,1,No,No,No,No,I don't know,Maybe,1,7,0,,,No,,Not applicable to me,Not applicable to me,1,34,Male,India,,,India
2020,0,More than 1000,0,I don't know,No,No,No,I don't know,No,0,8,4,,,Possibly,,Rarely,Often,3,29,male,India,,,India
2020,0,More than 1000,0,I don't know,N/A,I don't know,I don't know,I don't know,Yes,0,7,6,,,Don't Know,,Not applicable to me,Not applicable to me,3,32,Female,India,,,India
2020,0,500-1000,0,No,No,No,No,Yes,Yes,0,5,4,,,Don't Know,,Not applicable to me,Not applicable to me,2,46,Male,Brazil,,,Brazil
2020,0,More than 1000,1,No,N/A,No,No,No,Yes,1,2,3,,,Yes,Yes,Rarely,Often,1,42,male,Netherlands,,,Netherlands
2020,0,26-100,1,No,N/A,No,No,No,No,1,8,5,,,Possibly,,Not applicable to me,Often,3,32,Male,Ukraine,,,Finland
2020,0,More than 1000,0,I don't know,Yes,No,I don't know,I don't know,Yes,0,7,4,,,Yes,Yes,Rarely,Sometimes,2,28,male,Iceland,,,Iceland
2020,0,25-Jun,1,No,N/A,Yes,I don't know,Yes,Yes,1,10,10,,,Yes,Yes,Sometimes,Often,3,45,Male,United States of America,Wisconsin,White,United States of America
2020,0,26-100,1,No,N/A,No,I don't know,Yes,Maybe,1,4,3,,,No,,Not applicable to me,Not applicable to me,2,29,Female,Spain,,,Spain
2020,0,More than 1000,0,Yes,Yes,Yes,No,I don't know,No,0,7,6,,,Possibly,,Sometimes,Often,3,27,M,Colombia,,,Colombia
2020,0,25-Jun,1,No,N/A,No,No,I don't know,Yes,1,5,5,,,Possibly,,Rarely,Sometimes,1,47,male,Netherlands,,,Netherlands
2020,0,100-500,1,I don't know,No,Yes,Yes,I don't know,Maybe,0,10,10,,,Don't Know,,Not applicable to me,Not applicable to me,4,24,Female,Philippines,,,Philippines
2020,0,More than 1000,0,Yes,Yes,No,Yes,I don't know,No,0,5,5,,,Yes,Yes,Often,Often,5,32,female,United States of America,Georgia,Black or African American,United States of America
2020,0,100-500,0,Yes,Yes,Yes,No,I don't know,No,0,8,7,,,No,,Not applicable to me,Not applicable to me,4,26,Male,United States of America,Illinois,Asian,United States of America
2020,0,100-500,0,No,N/A,No,No,Yes,Yes,1,7,4,,,Yes,Yes,Rarely,Often,4,34,male,Germany,,,Germany
2020,0,26-100,1,Yes,No,No,No,I don't know,Yes,0,5,5,,,No,,Not applicable to me,Not applicable to me,4,45,cisgender male,United States of America,Georgia,White,United States of America
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,Maybe,0,8,9,,,No,,Not applicable to me,Not applicable to me,4,21,Female,United States of America,Washington,Asian,United States of America
2020,0,100-500,0,No,No,No,No,I don't know,No,0,8,2,,,No,,Not applicable to me,Not applicable to me,2,44,Female,India,,,India
2020,0,More than 1000,1,I don't know,No,I don't know,Yes,I don't know,No,0,10,5,,,Possibly,,Rarely,Rarely,4,47,male,India,,,India
2020,0,More than 1000,1,Not eligible for coverage / NA,No,No,No,I don't know,Maybe,0,3,2,,,Possibly,,Rarely,Rarely,2,40,Male,Brazil,,,Brazil
2020,0,100-500,0,I don't know,No,I don't know,I don't know,I don't know,No,0,10,5,,,Don't Know,,Sometimes,Often,4,25,Female,Malaysia,,,Malaysia
2020,0,More than 1000,1,Yes,Yes,Yes,I don't know,I don't know,Maybe,1,8,5,,,Possibly,,Sometimes,Often,1,24,Female,United States of America,North Carolina,White,United States of America
2020,0,More than 1000,1,Yes,No,Yes,Yes,I don't know,Maybe,0,7,7,,,No,,Not applicable to me,Not applicable to me,5,26,female,Indonesia,,,Indonesia
2020,0,25-Jun,1,No,N/A,No,No,No,No,0,6,2,,,Possibly,,Not applicable to me,Not applicable to me,2,31,male,South Africa,,,South Africa
2020,0,500-1000,1,No,N/A,Yes,No,I don't know,No,0,7,2,,,Possibly,,Rarely,Rarely,1,26,female,Poland,,,Poland
2020,0,More than 1000,0,I don't know,No,Yes,Yes,Yes,No,0,7,7,,,No,,Sometimes,Sometimes,5,32,Male,India,,,India
2020,0,More than 1000,0,I don't know,No,Yes,Yes,I don't know,No,0,5,5,,,Yes,Yes,Rarely,Often,3,33,Female,India,,,India
2020,0,500-1000,0,Yes,Yes,Yes,Yes,Yes,Maybe,1,8,8,,,Yes,Yes,Sometimes,Often,2,42,F,United States of America,Minnesota,White,United States of America
2020,0,100-500,1,Yes,Yes,Yes,Yes,Yes,Yes,1,7,7,,,Yes,Yes,Sometimes,Often,2,46,Male,United Kingdom,,,United Kingdom
2020,0,More than 1000,1,Yes,No,Yes,No,I don't know,Maybe,0,3,3,,,Yes,Yes,Rarely,Rarely,3,30,m,United States of America,New York,White,United States of America
2020,0,More than 1000,1,No,No,Yes,Yes,I don't know,No,0,8,4,,,No,,Sometimes,Not applicable to me,3,24,Male,India,,,India
2020,0,26-100,0,I don't know,No,No,No,I don't know,Maybe,0,10,7,,,Possibly,,Rarely,Often,3,42,m,India,,,India
2020,0,More than 1000,0,I don't know,No,No,I don't know,I don't know,No,0,5,5,,,No,,Not applicable to me,Not applicable to me,3,28,male,India,,,India
2020,0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,No,0,7,5,,,No,,Not applicable to me,Not applicable to me,2,27,Female,United States of America,Georgia,White,United States of America
2020,0,More than 1000,0,Yes,No,Yes,Yes,Yes,Yes,1,8,8,,,Possibly,,Rarely,Rarely,3,62,Male,United States of America,Washington,White,United States of America
2020,0,More than 1000,0,No,No,No,No,I don't know,No,0,3,0,,,No,,Not applicable to me,Not applicable to me,2,34,male,Turkey,,,Turkey
2020,0,500-1000,1,I don't know,No,Yes,No,Yes,Yes,1,8,7,,,Yes,Yes,Rarely,Often,4,38,Male,Spain,,,Spain
2020,0,26-100,1,Not eligible for coverage / NA,N/A,Yes,Yes,Yes,Yes,1,8,8,,,Yes,Yes,Sometimes,Often,2,42,Male,Spain,,,Spain
